Month,Day,Hour,Sammonpuistikko,Hietaniemenkatu,Eteläinen Hesperiankatu,Kesäkatu
6,18,20,7.25,,14.833333333333334,12.583333333333334
6,18,21,5.833333333333333,,15.75,9.75
6,18,22,2.9166666666666665,,14.5,9.333333333333334
6,18,23,1.0909090909090908,,13.545454545454545,8.818181818181818
6,19,0,2.0,,13.0,8.0
6,19,1,4.0,,13.0,8.0
6,19,2,4.0,,13.0,7.416666666666667
6,19,3,4.0,,13.0,7.0
6,19,4,4.0,,13.0,7.0
6,19,5,4.0,,13.0,7.0
6,19,6,2.1666666666666665,,13.25,7.0
6,19,7,0.6666666666666666,,13.083333333333334,8.25
6,19,8,3.1666666666666665,,7.75,11.333333333333334
6,19,9,1.5,,1.5,12.416666666666666
6,19,10,0.0,,4.666666666666667,7.75
6,19,11,1.0,,4.25,7.25
6,19,12,1.5714285714285714,,6.0,7.285714285714286
6,19,13,7.833333333333333,,6.833333333333333,4.333333333333333
6,19,14,12.333333333333334,,8.666666666666666,1.4166666666666667
6,19,15,6.083333333333333,,20.833333333333332,2.0833333333333335
6,19,16,14.0,,41.166666666666664,0.75
6,19,17,17.75,,60.5,3.9166666666666665
6,19,18,16.25,,75.0,15.166666666666666
6,19,19,12.166666666666666,,90.33333333333333,24.416666666666668
6,19,20,14.333333333333334,,98.5,27.25
6,19,21,16.0,,93.0,28.166666666666668
6,19,22,14.666666666666666,,71.08333333333333,26.916666666666668
6,19,23,13.25,,39.666666666666664,18.0
6,20,0,0.08333333333333333,,1.25,10.833333333333334
6,20,1,0.0,,1.0,9.0
6,20,2,0.0,,1.0,9.0
6,20,3,0.0,,1.0,9.0
6,20,4,0.0,,1.0,9.0
6,20,5,0.0,,1.0,9.0
6,20,6,0.0,,1.1666666666666667,8.75
6,20,7,2.3333333333333335,,1.0833333333333333,7.416666666666667
6,20,8,4.333333333333333,,1.0,6.166666666666667
6,20,9,0.16666666666666666,,2.0833333333333335,7.083333333333333
6,20,10,0.9166666666666666,,3.5833333333333335,7.083333333333333
6,20,11,2.4166666666666665,,2.4166666666666665,8.0
6,20,12,1.75,,3.6666666666666665,8.083333333333334
6,20,13,2.0833333333333335,,4.666666666666667,6.916666666666667
6,20,14,5.916666666666667,,2.5833333333333335,5.416666666666667
6,20,15,4.5,,1.9166666666666667,4.583333333333333
6,20,16,4.833333333333333,,1.0,6.083333333333333
6,20,17,6.083333333333333,,3.1666666666666665,6.25
6,20,18,3.25,,5.583333333333333,6.333333333333333
6,20,19,1.75,,6.666666666666667,4.416666666666667
6,20,20,4.083333333333333,,11.083333333333334,5.25
6,20,21,7.833333333333333,,7.916666666666667,3.8333333333333335
6,20,22,17.0,,5.833333333333333,3.0
6,20,23,14.0,,4.666666666666667,3.0
6,21,0,13.916666666666666,,5.0,3.0
6,21,1,14.0,,5.0,3.0
6,21,2,14.0,,5.0,3.0
6,21,3,14.0,,5.0,3.0
6,21,4,14.0,,5.0,3.0
6,21,5,13.333333333333334,,5.0,3.0
6,21,6,9.75,,5.5,2.75
6,21,7,3.75,,6.166666666666667,3.5
6,21,8,0.5833333333333334,,4.333333333333333,5.583333333333333
6,21,9,0.5,,3.0,9.0
6,21,10,1.1666666666666667,,3.0833333333333335,10.5
6,21,11,0.25,,2.0833333333333335,8.333333333333334
6,21,12,1.6666666666666667,0.0,2.0,6.083333333333333
6,21,13,0.0,0.0,1.4166666666666667,8.0
6,21,14,2.6666666666666665,0.0,4.333333333333333,8.166666666666666
6,21,15,0.75,0.0,6.916666666666667,8.166666666666666
6,21,16,2.5,6.666666666666667,8.0,5.75
6,21,17,2.1666666666666665,8.416666666666666,11.916666666666666,5.25
6,21,18,1.5,9.0,16.5,6.25
6,21,19,0.6666666666666666,10.666666666666666,17.666666666666668,7.416666666666667
6,21,20,4.416666666666667,11.25,19.166666666666668,11.666666666666666
6,21,21,5.75,12.0,19.916666666666668,10.916666666666666
6,21,22,6.416666666666667,12.583333333333334,20.583333333333332,10.5
6,21,23,5.583333333333333,11.166666666666666,21.583333333333332,9.25
6,22,0,5.166666666666667,10.0,21.833333333333332,9.0
6,22,1,6.0,10.0,22.0,10.416666666666666
6,22,2,6.666666666666667,10.0,22.0,11.0
6,22,3,7.25,10.0,22.0,11.0
6,22,4,7.0,10.0,22.0,11.0
6,22,5,7.0,10.0,22.0,11.0
6,22,6,6.0,10.5,22.5,11.0
6,22,7,8.416666666666666,11.0,22.083333333333332,11.0
6,22,8,2.8333333333333335,11.166666666666666,20.916666666666668,11.583333333333334
6,22,9,0.4166666666666667,10.083333333333334,20.166666666666668,14.0
6,22,10,3.6666666666666665,12.0,20.916666666666668,13.0
6,22,11,3.4166666666666665,13.0,20.5,12.833333333333334
6,22,12,1.0833333333333333,12.5,19.916666666666668,10.25
6,22,13,0.0,12.916666666666666,19.0,10.5
6,22,14,1.5,13.166666666666666,17.916666666666668,11.5
6,22,15,3.5,13.75,19.916666666666668,10.666666666666666
6,22,16,0.16666666666666666,13.583333333333334,18.5,9.833333333333334
6,22,17,5.25,12.0,11.583333333333334,8.583333333333334
6,22,18,1.4166666666666667,12.25,7.083333333333333,11.0
6,22,19,1.6666666666666667,12.0,7.75,11.5
6,22,20,3.5833333333333335,12.0,10.666666666666666,12.0
6,22,21,7.416666666666667,12.416666666666666,13.416666666666666,12.833333333333334
6,22,22,8.583333333333334,12.0,16.916666666666668,12.25
6,22,23,12.75,12.166666666666666,18.666666666666668,12.0
6,23,0,15.454545454545455,13.0,18.181818181818183,12.0
6,23,1,14.666666666666666,13.0,18.0,12.0
6,23,2,14.333333333333334,13.0,18.0,12.0
6,23,3,16.0,13.083333333333334,18.0,11.333333333333334
6,23,4,15.166666666666666,13.0,18.0,11.0
6,23,5,15.0,13.0,18.0,11.0
6,23,6,15.0,13.0,18.0,11.0
6,23,7,15.0,13.0,18.0,11.0
6,23,8,13.666666666666666,13.0,18.0,11.0
6,23,9,10.0,13.0,18.666666666666668,13.0
6,23,10,9.166666666666666,13.0,18.25,13.166666666666666
6,23,11,6.75,13.0,11.0,12.666666666666666
6,23,12,3.5833333333333335,13.0,8.916666666666666,13.333333333333334
6,23,13,4.333333333333333,14.75,6.75,13.166666666666666
6,23,14,5.666666666666667,14.583333333333334,10.0,13.916666666666666
6,23,15,4.416666666666667,13.666666666666666,12.0,18.25
6,23,16,3.8333333333333335,9.583333333333334,12.333333333333334,17.166666666666668
6,23,17,4.666666666666667,9.916666666666666,13.916666666666666,13.416666666666666
6,23,18,4.083333333333333,10.666666666666666,14.0,15.666666666666666
6,23,19,3.25,12.416666666666666,14.5,17.0
6,23,20,2.75,13.833333333333334,14.0,17.0
6,23,21,1.1666666666666667,11.416666666666666,13.333333333333334,16.0
6,23,22,0.75,11.166666666666666,12.833333333333334,16.083333333333332
6,23,23,1.0,10.083333333333334,10.666666666666666,13.75
6,24,0,1.1666666666666667,11.833333333333334,8.666666666666666,14.5
6,24,1,3.3333333333333335,11.666666666666666,7.0,16.0
6,24,2,4.0,11.833333333333334,7.0,16.0
6,24,3,5.5,10.0,5.166666666666667,16.0
6,24,4,5.0,10.0,7.083333333333333,16.0
6,24,5,5.0,10.0,8.0,16.0
6,24,6,5.0,10.0,8.0,15.333333333333334
6,24,7,5.0,10.0,8.0,15.0
6,24,8,5.363636363636363,10.0,8.454545454545455,14.545454545454545
6,24,9,7.0,10.0,8.0,14.666666666666666
6,24,10,4.333333333333333,10.083333333333334,8.666666666666666,15.0
6,24,11,2.3333333333333335,10.0,10.0,16.166666666666668
6,24,12,1.9166666666666667,11.166666666666666,7.083333333333333,16.416666666666668
6,24,13,0.8333333333333334,14.416666666666666,3.5,13.916666666666666
6,24,14,1.8333333333333333,22.083333333333332,6.25,14.5
6,24,15,2.3333333333333335,20.166666666666668,7.166666666666667,14.5
6,24,16,4.666666666666667,19.0,5.666666666666667,12.916666666666666
6,24,17,6.416666666666667,17.75,4.5,12.75
6,24,18,8.666666666666666,17.0,2.75,13.583333333333334
6,24,19,10.666666666666666,18.333333333333332,2.8333333333333335,14.083333333333334
6,24,20,8.666666666666666,18.0,3.6666666666666665,13.833333333333334
6,24,21,8.166666666666666,18.0,3.75,14.083333333333334
6,24,22,9.75,18.0,2.0833333333333335,13.0
6,24,23,10.5,18.0,2.0,13.0
6,25,0,8.916666666666666,18.0,2.0,13.0
6,25,1,8.333333333333334,18.0,2.0,13.0
6,25,2,7.25,18.0,2.0,13.0
6,25,3,7.5,18.0,2.25,12.333333333333334
6,25,4,8.0,18.0,3.0,12.0
6,25,5,8.75,18.0,3.0,12.0
6,25,6,8.0,18.0,3.0,11.25
6,25,7,9.5,18.0,3.0,11.0
6,25,8,11.0,18.0,3.0,11.333333333333334
6,25,9,11.0,18.0,3.75,10.0
6,25,10,12.583333333333334,18.333333333333332,5.416666666666667,10.583333333333334
6,25,11,11.416666666666666,21.5,4.5,13.166666666666666
6,25,12,2.5,24.0,4.166666666666667,12.75
6,25,13,3.0,18.0,5.583333333333333,11.666666666666666
6,25,14,0.16666666666666666,15.916666666666666,6.583333333333333,9.416666666666666
6,25,15,2.1666666666666665,16.75,2.5,6.416666666666667
6,25,16,6.166666666666667,12.416666666666666,5.833333333333333,6.583333333333333
6,25,17,6.75,12.916666666666666,8.5,4.25
6,25,18,11.25,14.583333333333334,5.5,3.1666666666666665
6,25,19,8.583333333333334,14.0,5.083333333333333,1.9166666666666667
6,25,20,10.583333333333334,14.75,12.25,2.5833333333333335
6,25,21,8.666666666666666,15.0,13.833333333333334,5.666666666666667
6,25,22,6.333333333333333,15.0,12.166666666666666,3.3333333333333335
6,25,23,8.0,15.0,12.0,1.0
6,26,0,6.75,14.333333333333334,12.0,1.0
6,26,1,5.5,15.0,12.0,1.0
6,26,2,5.0,15.0,12.0,1.0
6,26,3,5.0,15.0,12.0,1.0
6,26,4,5.0,15.0,12.0,1.0
6,26,5,4.5,15.0,12.083333333333334,1.0
6,26,6,3.5,15.666666666666666,13.0,1.0
6,26,7,1.1666666666666667,18.0,11.0,1.8333333333333333
6,26,8,0.16666666666666666,17.416666666666668,7.583333333333333,6.0
6,26,9,0.9166666666666666,16.416666666666668,5.0,11.916666666666666
6,26,10,2.25,15.416666666666666,4.25,13.833333333333334
6,26,11,5.083333333333333,16.166666666666668,4.416666666666667,11.833333333333334
6,26,12,4.083333333333333,17.916666666666668,6.666666666666667,10.333333333333334
6,26,13,4.416666666666667,19.25,3.5833333333333335,9.333333333333334
6,26,14,8.333333333333334,16.083333333333332,4.583333333333333,6.25
6,26,15,3.3333333333333335,15.666666666666666,4.916666666666667,9.5
6,26,16,5.25,14.833333333333334,2.9166666666666665,6.5
6,26,17,7.166666666666667,19.666666666666668,5.583333333333333,4.666666666666667
6,26,18,1.5,22.25,6.75,7.083333333333333
6,26,19,5.666666666666667,23.583333333333332,5.916666666666667,8.666666666666666
6,26,20,11.5,11.75,9.166666666666666,5.416666666666667
6,26,21,11.333333333333334,8.75,14.333333333333334,3.6666666666666665
6,26,22,16.0,3.5833333333333335,18.583333333333332,4.0
6,26,23,19.333333333333332,2.5,19.333333333333332,4.583333333333333
6,27,0,20.833333333333332,2.0,19.0,5.0
6,27,1,22.583333333333332,2.5833333333333335,19.0,5.0
6,27,2,23.0,3.0,19.0,5.0
6,27,3,23.0,2.6666666666666665,19.0,5.0
6,27,4,23.0,1.0,19.0,5.0
6,27,5,21.916666666666668,1.0,19.0,5.0
6,27,6,20.833333333333332,1.8333333333333333,19.916666666666668,5.0
6,27,7,18.666666666666668,4.916666666666667,18.5,5.75
6,27,8,15.583333333333334,3.9166666666666665,14.75,8.083333333333334
6,27,9,4.916666666666667,3.8333333333333335,13.916666666666666,14.25
6,27,10,0.5,4.083333333333333,12.833333333333334,14.333333333333334
6,27,11,7.5,1.75,14.0,12.416666666666666
6,27,12,3.25,9.0,14.083333333333334,12.083333333333334
6,27,13,1.4166666666666667,9.333333333333334,14.083333333333334,13.166666666666666
6,27,14,2.3333333333333335,11.88888888888889,14.0,12.666666666666666
6,27,15,3.75,12.666666666666666,13.583333333333334,9.416666666666666
6,27,16,2.75,12.416666666666666,17.416666666666668,7.916666666666667
6,27,17,5.0,14.666666666666666,20.25,5.333333333333333
6,27,18,4.583333333333333,19.333333333333332,16.666666666666668,9.5
6,27,19,3.8333333333333335,19.083333333333332,11.333333333333334,10.0
6,27,20,2.75,17.583333333333332,4.416666666666667,10.166666666666666
6,27,21,10.333333333333334,16.333333333333332,5.833333333333333,5.75
6,27,22,11.916666666666666,14.5,5.333333333333333,3.0833333333333335
6,27,23,13.5,15.0,4.583333333333333,3.25
6,28,0,17.5,15.0,5.666666666666667,4.0
6,28,1,19.666666666666668,14.166666666666666,6.0,4.0
6,28,2,21.0,13.0,6.833333333333333,4.0
6,28,3,21.0,13.0,7.0,4.0
6,28,4,21.0,13.0,7.0,4.0
6,28,5,21.0,13.0,7.0,4.0
6,28,6,20.833333333333332,13.083333333333334,7.416666666666667,4.0
6,28,7,19.083333333333332,15.0,8.416666666666666,5.583333333333333
6,28,8,11.583333333333334,14.75,2.9166666666666665,5.333333333333333
6,28,9,0.75,14.0,1.0,7.25
6,28,10,4.5,13.333333333333334,1.6666666666666667,6.5
6,28,11,0.6666666666666666,11.0,3.1666666666666665,4.75
6,28,12,0.4166666666666667,12.166666666666666,5.166666666666667,2.5
6,28,13,0.3333333333333333,17.583333333333332,4.0,3.0
6,28,14,0.9166666666666666,16.833333333333332,9.5,4.333333333333333
6,28,15,3.0833333333333335,18.25,11.166666666666666,3.3333333333333335
6,28,16,10.666666666666666,20.0,15.583333333333334,2.3333333333333335
6,28,17,12.166666666666666,22.166666666666668,14.583333333333334,3.8333333333333335
6,28,18,7.166666666666667,20.25,16.083333333333332,10.083333333333334
6,28,19,0.25,17.166666666666668,18.75,10.833333333333334
6,28,20,2.75,14.5,19.25,7.75
6,28,21,5.583333333333333,4.083333333333333,13.083333333333334,4.083333333333333
6,28,22,12.583333333333334,0.5833333333333334,7.833333333333333,3.75
6,28,23,14.333333333333334,0.0,9.75,3.0
6,29,0,14.5,0.0,13.0,3.0
6,29,1,15.833333333333334,0.0,13.666666666666666,4.0
6,29,2,14.916666666666666,0.0,14.0,3.3333333333333335
6,29,3,14.0,0.0,14.0,2.0
6,29,4,14.0,0.0,14.0,2.0
6,29,5,13.75,0.0,14.0,2.0
6,29,6,11.666666666666666,0.0,14.416666666666666,2.4166666666666665
6,29,7,4.083333333333333,1.0,15.166666666666666,4.083333333333333
6,29,8,1.5,0.16666666666666666,12.916666666666666,5.25
6,29,9,0.3333333333333333,0.9166666666666666,5.25,9.916666666666666
6,29,10,3.5,2.0,4.583333333333333,6.75
6,29,11,1.1666666666666667,2.6666666666666665,3.9166666666666665,1.8333333333333333
6,29,12,1.8333333333333333,7.083333333333333,2.0833333333333335,3.4166666666666665
6,29,13,1.6666666666666667,16.75,3.8333333333333335,1.5
6,29,14,4.583333333333333,12.25,8.166666666666666,1.25
6,29,15,3.9166666666666665,14.0,9.583333333333334,1.4166666666666667
6,29,16,2.0833333333333335,12.75,8.083333333333334,2.5
6,29,17,2.25,15.583333333333334,16.75,6.833333333333333
6,29,18,0.3333333333333333,21.666666666666668,19.833333333333332,12.333333333333334
6,29,19,1.4166666666666667,25.916666666666668,11.833333333333334,4.666666666666667
6,29,20,8.0,14.416666666666666,7.916666666666667,2.9166666666666665
6,29,21,5.0,4.166666666666667,8.666666666666666,2.9166666666666665
6,29,22,4.833333333333333,3.5,7.333333333333333,1.0
6,29,23,9.416666666666666,0.3333333333333333,3.3333333333333335,1.0
6,30,0,12.333333333333334,0.0,2.75,1.0
6,30,1,12.333333333333334,0.0,3.0,1.0
6,30,2,13.0,0.0,3.0,1.1666666666666667
6,30,3,13.0,0.0,3.0,2.0
6,30,4,13.0,0.0,3.0,2.0
6,30,5,13.0,0.0,3.0833333333333335,2.0
6,30,6,11.75,0.0,4.166666666666667,2.0
6,30,7,6.25,1.0,5.083333333333333,3.0833333333333335
6,30,8,0.16666666666666666,0.16666666666666666,3.5,7.583333333333333
6,30,9,1.4166666666666667,0.08333333333333333,1.4166666666666667,9.25
6,30,10,0.3333333333333333,1.25,1.0,8.666666666666666
6,30,11,0.0,4.916666666666667,1.0833333333333333,7.25
6,30,12,0.25,4.0,2.3333333333333335,5.0
6,30,13,0.4166666666666667,5.75,2.5833333333333335,5.0
6,30,14,3.8333333333333335,7.25,3.0,5.583333333333333
6,30,15,4.7272727272727275,7.181818181818182,4.909090909090909,4.818181818181818
6,30,16,7.5,5.0,3.0833333333333335,2.0
6,30,17,8.75,4.333333333333333,5.333333333333333,4.5
6,30,18,5.25,2.75,6.75,5.166666666666667
6,30,19,11.833333333333334,2.5833333333333335,9.916666666666666,6.416666666666667
6,30,20,12.5,3.0,15.0,7.25
6,30,21,14.0,4.416666666666667,16.416666666666668,5.916666666666667
6,30,22,15.0,2.0,16.833333333333332,4.666666666666667
6,30,23,15.5,1.25,15.0,3.1666666666666665
7,1,0,16.75,0.0,15.0,5.083333333333333
7,1,1,13.416666666666666,0.0,13.666666666666666,6.0
7,1,2,12.916666666666666,0.0,12.25,6.0
7,1,3,13.166666666666666,0.0,13.416666666666666,5.5
7,1,4,9.25,0.0,13.5,5.0
7,1,5,2.6666666666666665,0.0,13.0,5.0
7,1,6,1.6666666666666667,0.0,13.0,5.0
7,1,7,0.0,0.0,13.0,5.0
7,1,8,0.0,0.0,13.5,4.666666666666667
7,1,9,0.6666666666666666,1.5,13.083333333333334,4.0
7,1,10,0.25,3.0833333333333335,14.083333333333334,4.333333333333333
7,1,11,0.8333333333333334,4.666666666666667,12.333333333333334,5.0
7,1,12,6.916666666666667,6.75,12.333333333333334,4.5
7,1,13,2.1666666666666665,8.0,14.666666666666666,1.9166666666666667
7,1,14,1.9166666666666667,7.083333333333333,16.666666666666668,1.5
7,1,15,1.5833333333333333,4.916666666666667,17.333333333333332,2.5
7,1,16,7.666666666666667,1.0833333333333333,15.833333333333334,7.916666666666667
7,1,17,9.25,0.5833333333333334,9.0,9.583333333333334
7,1,18,9.666666666666666,0.25,7.416666666666667,9.166666666666666
7,1,19,6.25,2.6666666666666665,11.833333333333334,11.416666666666666
7,1,20,3.1666666666666665,5.0,12.0,13.5
7,1,21,3.25,5.0,11.166666666666666,14.0
7,1,22,2.1666666666666665,5.0,11.333333333333334,12.583333333333334
7,1,23,2.5833333333333335,5.0,11.0,9.166666666666666
7,2,0,2.5833333333333335,5.416666666666667,11.583333333333334,8.0
7,2,1,3.6666666666666665,2.0,12.0,8.166666666666666
7,2,2,5.916666666666667,2.0,12.0,10.0
7,2,3,11.833333333333334,2.0,12.0,10.0
7,2,4,9.545454545454545,2.0,13.454545454545455,10.0
7,2,5,7.5,2.0,13.25,10.25
7,2,6,4.083333333333333,2.0,14.0,10.25
7,2,7,1.25,2.0,14.0,10.0
7,2,8,0.25,3.1666666666666665,12.916666666666666,10.0
7,2,9,0.3333333333333333,4.5,13.25,9.166666666666666
7,2,10,1.0833333333333333,11.166666666666666,14.083333333333334,9.833333333333334
7,2,11,0.9166666666666666,11.75,11.75,14.25
7,2,12,1.25,14.0,13.5,17.833333333333332
7,2,13,0.4166666666666667,13.666666666666666,13.666666666666666,17.166666666666668
7,2,14,0.25,14.166666666666666,12.25,16.333333333333332
7,2,15,0.5,17.583333333333332,17.0,14.75
7,2,16,0.9090909090909091,25.454545454545453,17.727272727272727,17.363636363636363
7,2,17,1.0,22.916666666666668,20.333333333333332,15.583333333333334
7,2,18,1.25,17.083333333333332,20.416666666666668,17.583333333333332
7,2,19,1.75,19.0,22.666666666666668,14.333333333333334
7,2,20,1.5,6.916666666666667,18.5,9.916666666666666
7,2,21,2.0833333333333335,5.333333333333333,13.416666666666666,5.083333333333333
7,2,22,4.0,1.1666666666666667,11.083333333333334,1.0833333333333333
7,2,23,4.083333333333333,2.0,10.0,1.0
7,3,0,3.9166666666666665,1.5,11.0,1.25
7,3,1,4.166666666666667,1.0,11.0,2.0
7,3,2,7.0,1.0,11.0,2.0
7,3,3,7.0,1.0,11.0,2.0
7,3,4,6.0,1.0,11.0,2.0
7,3,5,5.5,1.0,11.083333333333334,2.0
7,3,6,3.0,1.0833333333333333,12.0,2.25
7,3,7,1.4166666666666667,2.0,11.666666666666666,4.083333333333333
7,3,8,0.4166666666666667,2.0,10.166666666666666,6.416666666666667
7,3,9,0.6666666666666666,1.0,7.833333333333333,9.0
7,3,10,0.0,1.0,7.333333333333333,8.0
7,3,11,0.16666666666666666,1.0833333333333333,5.416666666666667,8.5
7,3,12,0.5833333333333334,2.0,4.333333333333333,10.75
7,3,13,1.75,2.0,3.8333333333333335,10.083333333333334
7,3,14,0.5833333333333334,3.1666666666666665,3.5833333333333335,9.5
7,3,15,1.5,4.0,3.75,9.75
7,3,16,2.25,2.5833333333333335,7.666666666666667,5.166666666666667
7,3,17,3.5833333333333335,3.4166666666666665,8.416666666666666,4.166666666666667
7,3,18,4.75,4.25,12.666666666666666,12.583333333333334
